"subject" "activity" "measurement" "mean"
1 "walkingUpstairs" "TimeBodyGyroJerkStdZ" -0.606332002264151
2 "laying" "TimeBodyGyroJerkStdZ" -0.98803582125
2 "sitting" "TimeBodyGyroJerkStdZ" -0.985542325652174
2 "standing" "TimeBodyGyroJerkStdZ" -0.973610118333333
2 "walking" "TimeBodyGyroJerkStdZ" -0.435492677288136
2 "walkingDownstairs" "TimeBodyGyroJerkStdZ" -0.218266318606383
2 "walkingUpstairs" "TimeBodyGyroJerkStdZ" -0.467595961041667
3 "laying" "TimeBodyGyroJerkStdZ" -0.983338279516129
3 "sitting" "TimeBodyGyroJerkStdZ" -0.973751670576923
3 "standing" "TimeBodyGyroJerkStdZ" -0.958293011803279
3 "walking" "TimeBodyGyroJerkStdZ" -0.536664080344828
3 "walkingDownstairs" "TimeBodyGyroJerkStdZ" -0.374605412306122
3 "walkingUpstairs" "TimeBodyGyroJerkStdZ" -0.573433947627119
4 "laying" "TimeBodyGyroJerkStdZ" -0.983965359814815
4 "sitting" "TimeBodyGyroJerkStdZ" -0.9688048316
4 "standing" "TimeBodyGyroJerkStdZ" -0.957982019464286
4 "walking" "TimeBodyGyroJerkStdZ" -0.640454132833333
4 "walkingDownstairs" "TimeBodyGyroJerkStdZ" -0.325780073711111
4 "walkingUpstairs" "TimeBodyGyroJerkStdZ" -0.556236584807692
5 "laying" "TimeBodyGyroJerkStdZ" -0.989679592307692
5 "sitting" "TimeBodyGyroJerkStdZ" -0.964878512727273
5 "standing" "TimeBodyGyroJerkStdZ" -0.944755343035714
5 "walking" "TimeBodyGyroJerkStdZ" -0.157682543983929
5 "walkingDownstairs" "TimeBodyGyroJerkStdZ" -0.0344217467042553
5 "walkingUpstairs" "TimeBodyGyroJerkStdZ" -0.282154378489362
6 "laying" "TimeBodyGyroJerkStdZ" -0.959579071578947
6 "sitting" "TimeBodyGyroJerkStdZ" -0.958787671272727
6 "standing" "TimeBodyGyroJerkStdZ" -0.962758177192982
6 "walking" "TimeBodyGyroJerkStdZ" -0.166684422233333
6 "walkingDownstairs" "TimeBodyGyroJerkStdZ" 0.193206498960417
6 "walkingUpstairs" "TimeBodyGyroJerkStdZ" -0.170814790834118
7 "laying" "TimeBodyGyroJerkStdZ" -0.988871878269231
7 "sitting" "TimeBodyGyroJerkStdZ" -0.980954665416667
7 "standing" "TimeBodyGyroJerkStdZ" -0.978166790943396
7 "walking" "TimeBodyGyroJerkStdZ" -0.458302971403509
7 "walkingDownstairs" "TimeBodyGyroJerkStdZ" -0.425200371553192
7 "walkingUpstairs" "TimeBodyGyroJerkStdZ" -0.682184175686275
8 "laying" "TimeBodyGyroJerkStdZ" -0.987601203703704
8 "sitting" "TimeBodyGyroJerkStdZ" -0.985241405434783
8 "standing" "TimeBodyGyroJerkStdZ" -0.989270900740741
8 "walking" "TimeBodyGyroJerkStdZ" -0.388446971666667
8 "walkingDownstairs" "TimeBodyGyroJerkStdZ" -0.1896044435
8 "walkingUpstairs" "TimeBodyGyroJerkStdZ" -0.430366658780488
9 "laying" "TimeBodyGyroJerkStdZ" -0.9770761602
9 "sitting" "TimeBodyGyroJerkStdZ" -0.9687388914
9 "standing" "TimeBodyGyroJerkStdZ" -0.969726483555556
9 "walking" "TimeBodyGyroJerkStdZ" -0.457881494038462
9 "walkingDownstairs" "TimeBodyGyroJerkStdZ" -0.417239550952381
9 "walkingUpstairs" "TimeBodyGyroJerkStdZ" -0.65711420122449
10 "laying" "TimeBodyGyroJerkStdZ" -0.983949302758621
10 "sitting" "TimeBodyGyroJerkStdZ" -0.990259813148148
10 "standing" "TimeBodyGyroJerkStdZ" -0.969051030681818
10 "walking" "TimeBodyGyroJerkStdZ" -0.329079492641509
10 "walkingDownstairs" "TimeBodyGyroJerkStdZ" -0.227137389605263
10 "walkingUpstairs" "TimeBodyGyroJerkStdZ" -0.482244799361702
11 "laying" "TimeBodyGyroJerkStdZ" -0.986549063333333
11 "sitting" "TimeBodyGyroJerkStdZ" -0.981016044716981
11 "standing" "TimeBodyGyroJerkStdZ" -0.990663218510638
11 "walking" "TimeBodyGyroJerkStdZ" -0.551079942542373
11 "walkingDownstairs" "TimeBodyGyroJerkStdZ" -0.480559152608696
11 "walkingUpstairs" "TimeBodyGyroJerkStdZ" -0.777173388518518
12 "laying" "TimeBodyGyroJerkStdZ" -0.969953929666667
12 "sitting" "TimeBodyGyroJerkStdZ" -0.977138953921569
12 "standing" "TimeBodyGyroJerkStdZ" -0.973689389672131
12 "walking" "TimeBodyGyroJerkStdZ" -0.4806421996
12 "walkingDownstairs" "TimeBodyGyroJerkStdZ" -0.365232197456522
12 "walkingUpstairs" "TimeBodyGyroJerkStdZ" -0.606412096538462
13 "laying" "TimeBodyGyroJerkStdZ" -0.989801549193548
13 "sitting" "TimeBodyGyroJerkStdZ" -0.989861382040816
13 "standing" "TimeBodyGyroJerkStdZ" -0.985177042982456
13 "walking" "TimeBodyGyroJerkStdZ" -0.341765824491228
13 "walkingDownstairs" "TimeBodyGyroJerkStdZ" -0.367089485595745
13 "walkingUpstairs" "TimeBodyGyroJerkStdZ" -0.550880346909091
14 "laying" "TimeBodyGyroJerkStdZ" -0.979711372941176
14 "sitting" "TimeBodyGyroJerkStdZ" -0.982819138888889
14 "standing" "TimeBodyGyroJerkStdZ" -0.974687865833333
14 "walking" "TimeBodyGyroJerkStdZ" -0.497187687966102
14 "walkingDownstairs" "TimeBodyGyroJerkStdZ" 0.0913857550044444
14 "walkingUpstairs" "TimeBodyGyroJerkStdZ" -0.359816626703704
15 "laying" "TimeBodyGyroJerkStdZ" -0.980112732777778
15 "sitting" "TimeBodyGyroJerkStdZ" -0.987937202542373
15 "standing" "TimeBodyGyroJerkStdZ" -0.981293117924528
15 "walking" "TimeBodyGyroJerkStdZ" -0.591668608148148
15 "walkingDownstairs" "TimeBodyGyroJerkStdZ" -0.394542240714286
15 "walkingUpstairs" "TimeBodyGyroJerkStdZ" -0.657907649166667
16 "laying" "TimeBodyGyroJerkStdZ" -0.994465157714286
16 "sitting" "TimeBodyGyroJerkStdZ" -0.988364321449275
16 "standing" "TimeBodyGyroJerkStdZ" -0.992698522948718
16 "walking" "TimeBodyGyroJerkStdZ" -0.571264779411765
16 "walkingDownstairs" "TimeBodyGyroJerkStdZ" -0.540633469361702
16 "walkingUpstairs" "TimeBodyGyroJerkStdZ" -0.717101021960784
17 "laying" "TimeBodyGyroJerkStdZ" -0.988221713380282
17 "sitting" "TimeBodyGyroJerkStdZ" -0.9938412575
17 "standing" "TimeBodyGyroJerkStdZ" -0.992327099487179
17 "walking" "TimeBodyGyroJerkStdZ" -0.524422887377049
17 "walkingDownstairs" "TimeBodyGyroJerkStdZ" -0.542770646521739
17 "walkingUpstairs" "TimeBodyGyroJerkStdZ" -0.610586202291667
18 "laying" "TimeBodyGyroJerkStdZ" -0.992548101846154
18 "sitting" "TimeBodyGyroJerkStdZ" -0.992814325087719
18 "standing" "TimeBodyGyroJerkStdZ" -0.986259015753425
18 "walking" "TimeBodyGyroJerkStdZ" -0.663259579285714
18 "walkingDownstairs" "TimeBodyGyroJerkStdZ" -0.605655411090909
18 "walkingUpstairs" "TimeBodyGyroJerkStdZ" -0.718951757931034
19 "laying" "TimeBodyGyroJerkStdZ" -0.986958363975904
19 "sitting" "TimeBodyGyroJerkStdZ" -0.98531069
19 "standing" "TimeBodyGyroJerkStdZ" -0.983453911232877
19 "walking" "TimeBodyGyroJerkStdZ" -0.213494065344231
19 "walkingDownstairs" "TimeBodyGyroJerkStdZ" 0.116646170221282
19 "walkingUpstairs" "TimeBodyGyroJerkStdZ" -0.3754149830025
20 "laying" "TimeBodyGyroJerkStdZ" -0.986670534411765
20 "sitting" "TimeBodyGyroJerkStdZ" -0.979742084090909
20 "standing" "TimeBodyGyroJerkStdZ" -0.948669854794521
20 "walking" "TimeBodyGyroJerkStdZ" -0.22704432732549
20 "walkingDownstairs" "TimeBodyGyroJerkStdZ" 0.00307854550222222
20 "walkingUpstairs" "TimeBodyGyroJerkStdZ" -0.253867089670588
21 "laying" "TimeBodyGyroJerkStdZ" -0.988749495666667
21 "sitting" "TimeBodyGyroJerkStdZ" -0.987954515294118
21 "standing" "TimeBodyGyroJerkStdZ" -0.975427259325843
21 "walking" "TimeBodyGyroJerkStdZ" -0.494927657115385
21 "walkingDownstairs" "TimeBodyGyroJerkStdZ" -0.428337693333333
21 "walkingUpstairs" "TimeBodyGyroJerkStdZ" -0.564149244893617
22 "laying" "TimeBodyGyroJerkStdZ" -0.978636301805555
22 "sitting" "TimeBodyGyroJerkStdZ" -0.97954410516129
22 "standing" "TimeBodyGyroJerkStdZ" -0.979753572380952
22 "walking" "TimeBodyGyroJerkStdZ" -0.234278150891304
22 "walkingDownstairs" "TimeBodyGyroJerkStdZ" -0.358762129444444
22 "walkingUpstairs" "TimeBodyGyroJerkStdZ" -0.515697758571429
23 "laying" "TimeBodyGyroJerkStdZ" -0.994908984861111
23 "sitting" "TimeBodyGyroJerkStdZ" -0.988130142058824
23 "standing" "TimeBodyGyroJerkStdZ" -0.984654516470588
23 "walking" "TimeBodyGyroJerkStdZ" -0.374456768135593
23 "walkingDownstairs" "TimeBodyGyroJerkStdZ" -0.36786963962963
23 "walkingUpstairs" "TimeBodyGyroJerkStdZ" -0.543765425882353
24 "laying" "TimeBodyGyroJerkStdZ" -0.992381595972222
24 "sitting" "TimeBodyGyroJerkStdZ" -0.989850160294118
24 "standing" "TimeBodyGyroJerkStdZ" -0.983276883478261
24 "walking" "TimeBodyGyroJerkStdZ" -0.557968202931034
24 "walkingDownstairs" "TimeBodyGyroJerkStdZ" -0.478690941272727
24 "walkingUpstairs" "TimeBodyGyroJerkStdZ" -0.648975330847458
25 "laying" "TimeBodyGyroJerkStdZ" -0.974242254520548
25 "sitting" "TimeBodyGyroJerkStdZ" -0.991491387846154
25 "standing" "TimeBodyGyroJerkStdZ" -0.980722294459459
25 "walking" "TimeBodyGyroJerkStdZ" -0.659576163108108
25 "walkingDownstairs" "TimeBodyGyroJerkStdZ" -0.599481997931035
25 "walkingUpstairs" "TimeBodyGyroJerkStdZ" -0.746268282923077
26 "laying" "TimeBodyGyroJerkStdZ" -0.993759841842105
26 "sitting" "TimeBodyGyroJerkStdZ" -0.991929788974359
26 "standing" "TimeBodyGyroJerkStdZ" -0.985992503243243
26 "walking" "TimeBodyGyroJerkStdZ" -0.485543001525424
26 "walkingDownstairs" "TimeBodyGyroJerkStdZ" -0.3589516378
26 "walkingUpstairs" "TimeBodyGyroJerkStdZ" -0.556390218
27 "laying" "TimeBodyGyroJerkStdZ" -0.993296720540541
27 "sitting" "TimeBodyGyroJerkStdZ" -0.991766787571429
27 "standing" "TimeBodyGyroJerkStdZ" -0.9889703575
27 "walking" "TimeBodyGyroJerkStdZ" -0.426346962631579
27 "walkingDownstairs" "TimeBodyGyroJerkStdZ" -0.307268262272727
27 "walkingUpstairs" "TimeBodyGyroJerkStdZ" -0.676876469411765
28 "laying" "TimeBodyGyroJerkStdZ" -0.981418916
28 "sitting" "TimeBodyGyroJerkStdZ" -0.971001691388889
28 "standing" "TimeBodyGyroJerkStdZ" -0.956497163670886
28 "walking" "TimeBodyGyroJerkStdZ" -0.440927899259259
28 "walkingDownstairs" "TimeBodyGyroJerkStdZ" -0.336212734130435
28 "walkingUpstairs" "TimeBodyGyroJerkStdZ" -0.603568264117647
29 "laying" "TimeBodyGyroJerkStdZ" -0.995380794637681
29 "sitting" "TimeBodyGyroJerkStdZ" -0.9928337675
29 "standing" "TimeBodyGyroJerkStdZ" -0.990685705384615
29 "walking" "TimeBodyGyroJerkStdZ" -0.504130088679245
29 "walkingDownstairs" "TimeBodyGyroJerkStdZ" -0.379769406458333
29 "walkingUpstairs" "TimeBodyGyroJerkStdZ" -0.558417024081633
30 "laying" "TimeBodyGyroJerkStdZ" -0.980768874571429
30 "sitting" "TimeBodyGyroJerkStdZ" -0.988124495645161
30 "standing" "TimeBodyGyroJerkStdZ" -0.970845670677966
30 "walking" "TimeBodyGyroJerkStdZ" -0.476208796153846
30 "walkingDownstairs" "TimeBodyGyroJerkStdZ" -0.498882854032258
30 "walkingUpstairs" "TimeBodyGyroJerkStdZ" -0.665150619230769
1 "laying" "TimeBodyAccelerationMagnitudeMean" -0.8419291525
1 "sitting" "TimeBodyAccelerationMagnitudeMean" -0.948536786170213
1 "standing" "TimeBodyAccelerationMagnitudeMean" -0.984278207358491
1 "walking" "TimeBodyAccelerationMagnitudeMean" -0.136971176556842
1 "walkingDownstairs" "TimeBodyAccelerationMagnitudeMean" 0.0271882914106122
1 "walkingUpstairs" "TimeBodyAccelerationMagnitudeMean" -0.129927630735849
2 "laying" "TimeBodyAccelerationMagnitudeMean" -0.977435485208333
2 "sitting" "TimeBodyAccelerationMagnitudeMean" -0.967893623913043
2 "standing" "TimeBodyAccelerationMagnitudeMean" -0.965875181296296
2 "walking" "TimeBodyAccelerationMagnitudeMean" -0.290407593728814
2 "walkingDownstairs" "TimeBodyAccelerationMagnitudeMean" 0.0899511204978723
2 "walkingUpstairs" "TimeBodyAccelerationMagnitudeMean" -0.107322679520833
3 "laying" "TimeBodyAccelerationMagnitudeMean" -0.972791346129032
3 "sitting" "TimeBodyAccelerationMagnitudeMean" -0.895383350192308
3 "standing" "TimeBodyAccelerationMagnitudeMean" -0.925430819016393
3 "walking" "TimeBodyAccelerationMagnitudeMean" -0.254690333275862
3 "walkingDownstairs" "TimeBodyAccelerationMagnitudeMean" -0.0628126118283674
3 "walkingUpstairs" "TimeBodyAccelerationMagnitudeMean" -0.184014895
4 "laying" "TimeBodyAccelerationMagnitudeMean" -0.954557603148148
4 "sitting" "TimeBodyAccelerationMagnitudeMean" -0.93569482
4 "standing" "TimeBodyAccelerationMagnitudeMean" -0.906478051785714
4 "walking" "TimeBodyAccelerationMagnitudeMean" -0.312050574166667
4 "walkingDownstairs" "TimeBodyAccelerationMagnitudeMean" -0.0491616726733333
4 "walkingUpstairs" "TimeBodyAccelerationMagnitudeMean" -0.153703935357692
5 "laying" "TimeBodyAccelerationMagnitudeMean" -0.966777882884615
5 "sitting" "TimeBodyAccelerationMagnitudeMean" -0.9379783225
5 "standing" "TimeBodyAccelerationMagnitudeMean" -0.906104701071429
5 "walking" "TimeBodyAccelerationMagnitudeMean" -0.158338674394643
5 "walkingDownstairs" "TimeBodyAccelerationMagnitudeMean" 0.211138853638298
5 "walkingUpstairs" "TimeBodyAccelerationMagnitudeMean" 0.0435562021989362
6 "laying" "TimeBodyAccelerationMagnitudeMean" -0.918878850824561
6 "sitting" "TimeBodyAccelerationMagnitudeMean" -0.949543531272727
6 "standing" "TimeBodyAccelerationMagnitudeMean" -0.945022876491228
6 "walking" "TimeBodyAccelerationMagnitudeMean" -0.166840713631579
6 "walkingDownstairs" "TimeBodyAccelerationMagnitudeMean" 0.333754731458333
6 "walkingUpstairs" "TimeBodyAccelerationMagnitudeMean" 0.0177790974433333
7 "laying" "TimeBodyAccelerationMagnitudeMean" -0.936392023846154
7 "sitting" "TimeBodyAccelerationMagnitudeMean" -0.918432107083333
7 "standing" "TimeBodyAccelerationMagnitudeMean" -0.942724659245283
7 "walking" "TimeBodyAccelerationMagnitudeMean" -0.0978090439438596
7 "walkingDownstairs" "TimeBodyAccelerationMagnitudeMean" 0.0198795285851064
7 "walkingUpstairs" "TimeBodyAccelerationMagnitudeMean" -0.198074437978431
8 "laying" "TimeBodyAccelerationMagnitudeMean" -0.935308633888889
8 "sitting" "TimeBodyAccelerationMagnitudeMean" -0.952139704347826
8 "standing" "TimeBodyAccelerationMagnitudeMean" -0.953762884074074
8 "walking" "TimeBodyAccelerationMagnitudeMean" 0.0516786278104167
8 "walkingDownstairs" "TimeBodyAccelerationMagnitudeMean" 0.176599311818421
8 "walkingUpstairs" "TimeBodyAccelerationMagnitudeMean" 0.121026629195122
9 "laying" "TimeBodyAccelerationMagnitudeMean" -0.9308684376
9 "sitting" "TimeBodyAccelerationMagnitudeMean" -0.8933617176
9 "standing" "TimeBodyAccelerationMagnitudeMean" -0.945167482444444
9 "walking" "TimeBodyAccelerationMagnitudeMean" -0.0980840496143461
9 "walkingDownstairs" "TimeBodyAccelerationMagnitudeMean" 0.145886357935714
9 "walkingUpstairs" "TimeBodyAccelerationMagnitudeMean" -0.260727581428571
10 "laying" "TimeBodyAccelerationMagnitudeMean" -0.956781819655172
10 "sitting" "TimeBodyAccelerationMagnitudeMean" -0.96075719962963
10 "standing" "TimeBodyAccelerationMagnitudeMean" -0.951988907954545
10 "walking" "TimeBodyAccelerationMagnitudeMean" -0.127400912069811
10 "walkingDownstairs" "TimeBodyAccelerationMagnitudeMean" 0.250843769394737
10 "walkingUpstairs" "TimeBodyAccelerationMagnitudeMean" -0.0266623294757447
11 "laying" "TimeBodyAccelerationMagnitudeMean" -0.980621180175439
11 "sitting" "TimeBodyAccelerationMagnitudeMean" -0.961970763773585
11 "standing" "TimeBodyAccelerationMagnitudeMean" -0.984853836595745
11 "walking" "TimeBodyAccelerationMagnitudeMean" -0.288323472033898
11 "walkingDownstairs" "TimeBodyAccelerationMagnitudeMean" 0.126227657258696
11 "walkingUpstairs" "TimeBodyAccelerationMagnitudeMean" -0.132594623759259
12 "laying" "TimeBodyAccelerationMagnitudeMean" -0.9482046755
12 "sitting" "TimeBodyAccelerationMagnitudeMean" -0.952176621372549
12 "standing" "TimeBodyAccelerationMagnitudeMean" -0.941459935081967
12 "walking" "TimeBodyAccelerationMagnitudeMean" -0.102204550448
12 "walkingDownstairs" "TimeBodyAccelerationMagnitudeMean" 0.0183139429630435
12 "walkingUpstairs" "TimeBodyAccelerationMagnitudeMean" -0.229183927115385
13 "laying" "TimeBodyAccelerationMagnitudeMean" -0.960517768225806
13 "sitting" "TimeBodyAccelerationMagnitudeMean" -0.957690563673469
13 "standing" "TimeBodyAccelerationMagnitudeMean" -0.971564243157895
13 "walking" "TimeBodyAccelerationMagnitudeMean" -0.135643867842105
13 "walkingDownstairs" "TimeBodyAccelerationMagnitudeMean" -0.0294634299553191
13 "walkingUpstairs" "TimeBodyAccelerationMagnitudeMean" -0.10115350174
14 "laying" "TimeBodyAccelerationMagnitudeMean" -0.905978250196078
14 "sitting" "TimeBodyAccelerationMagnitudeMean" -0.944197943703704
14 "standing" "TimeBodyAccelerationMagnitudeMean" -0.943456847333333
14 "walking" "TimeBodyAccelerationMagnitudeMean" -0.144404671779661
14 "walkingDownstairs" "TimeBodyAccelerationMagnitudeMean" 0.185537706866667
14 "walkingUpstairs" "TimeBodyAccelerationMagnitudeMean" 0.140108204051852
15 "laying" "TimeBodyAccelerationMagnitudeMean" -0.955340661527778
15 "sitting" "TimeBodyAccelerationMagnitudeMean" -0.958669836271186
15 "standing" "TimeBodyAccelerationMagnitudeMean" -0.961207616226415
15 "walking" "TimeBodyAccelerationMagnitudeMean" -0.186514650759259
15 "walkingDownstairs" "TimeBodyAccelerationMagnitudeMean" 0.320449387166667
15 "walkingUpstairs" "TimeBodyAccelerationMagnitudeMean" -0.000971394711666667
16 "laying" "TimeBodyAccelerationMagnitudeMean" -0.961834634857143
16 "sitting" "TimeBodyAccelerationMagnitudeMean" -0.961879680724638
16 "standing" "TimeBodyAccelerationMagnitudeMean" -0.969948825128205
16 "walking" "TimeBodyAccelerationMagnitudeMean" -0.258766694117647
16 "walkingDownstairs" "TimeBodyAccelerationMagnitudeMean" 0.191079793587447
16 "walkingUpstairs" "TimeBodyAccelerationMagnitudeMean" -0.233990331568627
17 "laying" "TimeBodyAccelerationMagnitudeMean" -0.953021411126761
17 "sitting" "TimeBodyAccelerationMagnitudeMean" -0.97274734640625
17 "standing" "TimeBodyAccelerationMagnitudeMean" -0.977635981410256
17 "walking" "TimeBodyAccelerationMagnitudeMean" -0.151151487704918
17 "walkingDownstairs" "TimeBodyAccelerationMagnitudeMean" 0.148951103536087
17 "walkingUpstairs" "TimeBodyAccelerationMagnitudeMean" -0.0128062276916667
18 "laying" "TimeBodyAccelerationMagnitudeMean" -0.986456241538462
18 "sitting" "TimeBodyAccelerationMagnitudeMean" -0.983674151754386
18 "standing" "TimeBodyAccelerationMagnitudeMean" -0.972607495342466
18 "walking" "TimeBodyAccelerationMagnitudeMean" -0.287908078035714
18 "walkingDownstairs" "TimeBodyAccelerationMagnitudeMean" -0.293531973636364
18 "walkingUpstairs" "TimeBodyAccelerationMagnitudeMean" -0.279146312758621
19 "laying" "TimeBodyAccelerationMagnitudeMean" -0.96626080686747
19 "sitting" "TimeBodyAccelerationMagnitudeMean" -0.962074065616438
19 "standing" "TimeBodyAccelerationMagnitudeMean" -0.960505683561644
19 "walking" "TimeBodyAccelerationMagnitudeMean" 0.0648173438653846
19 "walkingDownstairs" "TimeBodyAccelerationMagnitudeMean" 0.644604325128205
19 "walkingUpstairs" "TimeBodyAccelerationMagnitudeMean" 0.01738119347275
20 "laying" "TimeBodyAccelerationMagnitudeMean" -0.960743126176471
20 "sitting" "TimeBodyAccelerationMagnitudeMean" -0.952738043030303
20 "standing" "TimeBodyAccelerationMagnitudeMean" -0.92240685739726
20 "walking" "TimeBodyAccelerationMagnitudeMean" 0.039402280578902
20 "walkingDownstairs" "TimeBodyAccelerationMagnitudeMean" 0.221851587933333
20 "walkingUpstairs" "TimeBodyAccelerationMagnitudeMean" 0.00872502461176471
21 "laying" "TimeBodyAccelerationMagnitudeMean" -0.952596583222222
21 "sitting" "TimeBodyAccelerationMagnitudeMean" -0.974734999411765
21 "standing" "TimeBodyAccelerationMagnitudeMean" -0.958774298089888
21 "walking" "TimeBodyAccelerationMagnitudeMean" -0.123455661519231
21 "walkingDownstairs" "TimeBodyAccelerationMagnitudeMean" 0.245771699004444
21 "walkingUpstairs" "TimeBodyAccelerationMagnitudeMean" -0.0810453188106383
22 "laying" "TimeBodyAccelerationMagnitudeMean" -0.934993799305556
22 "sitting" "TimeBodyAccelerationMagnitudeMean" -0.942167353870968
22 "standing" "TimeBodyAccelerationMagnitudeMean" -0.954807661269841
22 "walking" "TimeBodyAccelerationMagnitudeMean" 0.0722419121669565
22 "walkingDownstairs" "TimeBodyAccelerationMagnitudeMean" 0.330999221944444
22 "walkingUpstairs" "TimeBodyAccelerationMagnitudeMean" 0.210282608333333
23 "laying" "TimeBodyAccelerationMagnitudeMean" -0.962959196805556
23 "sitting" "TimeBodyAccelerationMagnitudeMean" -0.944080772941176
23 "standing" "TimeBodyAccelerationMagnitudeMean" -0.957212267058824
23 "walking" "TimeBodyAccelerationMagnitudeMean" -0.0988770198220339
23 "walkingDownstairs" "TimeBodyAccelerationMagnitudeMean" 0.127211137694444
23 "walkingUpstairs" "TimeBodyAccelerationMagnitudeMean" -0.0117536873784314
24 "laying" "TimeBodyAccelerationMagnitudeMean" -0.9718540425
24 "sitting" "TimeBodyAccelerationMagnitudeMean" -0.968979156470588
24 "standing" "TimeBodyAccelerationMagnitudeMean" -0.950061017681159
24 "walking" "TimeBodyAccelerationMagnitudeMean" -0.299983613965517
24 "walkingDownstairs" "TimeBodyAccelerationMagnitudeMean" -0.0737699163072727
24 "walkingUpstairs" "TimeBodyAccelerationMagnitudeMean" -0.226402822033898
25 "laying" "TimeBodyAccelerationMagnitudeMean" -0.56047777609589
25 "sitting" "TimeBodyAccelerationMagnitudeMean" -0.970409337076923
25 "standing" "TimeBodyAccelerationMagnitudeMean" -0.972663592162162
25 "walking" "TimeBodyAccelerationMagnitudeMean" -0.40528943
25 "walkingDownstairs" "TimeBodyAccelerationMagnitudeMean" -0.22010859462069
25 "walkingUpstairs" "TimeBodyAccelerationMagnitudeMean" -0.305772199076923
26 "laying" "TimeBodyAccelerationMagnitudeMean" -0.976785042368421
26 "sitting" "TimeBodyAccelerationMagnitudeMean" -0.953079994102564
26 "standing" "TimeBodyAccelerationMagnitudeMean" -0.968511694324324
26 "walking" "TimeBodyAccelerationMagnitudeMean" -0.223399171830508
26 "walkingDownstairs" "TimeBodyAccelerationMagnitudeMean" 0.114379383742
26 "walkingUpstairs" "TimeBodyAccelerationMagnitudeMean" -0.142874499381818
27 "laying" "TimeBodyAccelerationMagnitudeMean" -0.982091652162162
27 "sitting" "TimeBodyAccelerationMagnitudeMean" -0.979481668857143
27 "standing" "TimeBodyAccelerationMagnitudeMean" -0.972753287375
27 "walking" "TimeBodyAccelerationMagnitudeMean" -0.238853875263158
27 "walkingDownstairs" "TimeBodyAccelerationMagnitudeMean" 0.108071382861364
27 "walkingUpstairs" "TimeBodyAccelerationMagnitudeMean" -0.160589355980392
28 "laying" "TimeBodyAccelerationMagnitudeMean" -0.95811223025
28 "sitting" "TimeBodyAccelerationMagnitudeMean" -0.955789708611111
28 "standing" "TimeBodyAccelerationMagnitudeMean" -0.92547165164557
28 "walking" "TimeBodyAccelerationMagnitudeMean" -0.1806660203
28 "walkingDownstairs" "TimeBodyAccelerationMagnitudeMean" 0.104359216580435
